date, precipitation
2020-01-31,0.00033548387096774197
2020-02-29,0.0016482758620689655
2020-03-31,0.00010322580645161289
2020-04-30,0.0017933333333333334
2020-05-31,0.0015166666666666666
2020-06-30,0.0014200000000000003
2020-07-31,0.0036483870967741936
2020-08-31,0.003046666666666667
2020-09-30,0.0022
2020-10-31,0.0005258064516129033
2020-11-30,0.00036071428571428577
2020-12-31,0.0010551724137931036
2021-01-31,0.0006129032258064516
2021-02-28,0.0029821428571428573
2021-03-31,0.0017806451612903226
2021-04-30,0.0015866666666666666
2021-05-31,0.0005200000000000001
2021-06-30,0.0034966666666666666
2021-07-31,0.0036483870967741936
2021-08-31,0.005733333333333334
2021-09-30,0.0026533333333333335
2021-10-31,0.0012482758620689656
2021-11-30,0.0006241379310344827
2021-12-31,0.0006518518518518519
2022-01-31,0.0003066666666666667
2022-02-28,0.0006035714285714285
2022-03-31,0.0031838709677419353
2022-04-30,0.00032999999999999994
2022-05-31,0.0006354838709677419
2022-06-30,0.0014600000000000001
2022-07-31,0.0030129032258064516
2022-08-31,0.00148
2022-09-30,0.002010714285714286
2022-10-31,0.0008483870967741934
2022-11-30,0.001992857142857143
2022-12-31,0.00039999999999999996
2023-01-31,0.0004
