date, precipitation
2020-01-31,0.0008032258064516128
2020-02-29,0.0014620689655172414
2020-03-31,4.838709677419355e-05
2020-04-30,0.00035294117647058826
2020-05-31,0.005540740740740741
2020-06-30,0.0012884615384615385
2020-07-31,0.00265
2020-08-31,0.0019285714285714288
2020-09-30,0.0014999999999999998
2020-10-31,0.004512903225806451
2020-11-30,0.004156666666666667
2020-12-31,0.0004035714285714286
2021-01-31,0.0
2021-02-28,0.002592857142857143
2021-03-31,0.0006129032258064516
2021-04-30,0.0014266666666666668
2021-05-31,0.0013580645161290323
2021-06-30,0.002131034482758621
2021-07-31,0.002593548387096774
2021-08-31,0.001832258064516129
2021-09-30,0.0018766666666666667
2021-10-31,0.0015
2021-11-30,0.0011033333333333336
2021-12-31,
2022-01-31,0.0006354838709677419
2022-02-28,8.928571428571429e-05
2022-03-31,
2022-04-30,0.00032
2022-05-31,0.002474193548387097
2022-06-30,0.007563333333333334
2022-07-31,
2022-08-31,
2022-09-30,0.002976666666666667
2022-10-31,0.002
2022-11-30,0.0
2022-12-31,0.0008709677419354839
2023-01-31,0.0
2023-02-28,0.0003125
2023-03-31,0.0015548387096774193
2023-04-30,0.0
2023-05-31,0.0017903225806451613
2023-06-30,0.005000000000000001
2023-07-31,0.002225806451612903
2023-08-31,0.003161290322580645
2023-09-30,0.003916666666666667
2023-10-31,
2023-11-30,0.0032692307692307695
2023-12-31,0.000732258064516129
2024-01-31,0.0007258064516129032
2024-02-29,0.0009827586206896553
2024-03-31,0.002435483870967742
2024-04-30,0.00028333333333333335
2024-05-31,0.0006935483870967742
2024-06-30,0.007116666666666668
2024-07-31,0.0016451612903225807
2024-08-31,0.003096774193548387
2024-09-30,0.003766666666666667
2024-10-31,
2024-11-30,4.545454545454546e-05
2024-12-31,0.0004516129032258065
2025-01-31,0.0
