date, precipitation
2020-01-31,0.0005032387096774194
2020-02-29,0.0007724137931034483
2020-03-31,9.680645161290321e-06
2020-04-30,0.0014366733333333332
2020-05-31,0.0019871000000000003
2020-06-30,0.001983336666666667
2020-07-31,0.0032903354838709677
2020-08-31,0.001529041935483871
2020-09-30,0.00260668
2020-10-31,0.0016903354838709677
2020-11-30,0.0018566766666666668
2020-12-31,0.00030968387096774193
2021-01-31,1.2912903225806452e-05
2021-02-28,0.0009321464285714286
2021-03-31,0.0002806516129032258
2021-04-30,0.0009200133333333334
2021-05-31,0.00043227741935483873
2021-06-30,0.00220334
2021-07-31,0.0016548612903225805
2021-08-31,0.0022838774193548383
2021-09-30,0.00117668
2021-10-31,0.0008774354838709677
2021-11-30,0.0014000100000000001
2021-12-31,0.001093551612903226
2022-01-31,0.00048388709677419354
2022-02-28,0.0002607285714285714
2022-03-31,0.0018258161290322583
2022-04-30,0.0022800033333333337
2022-05-31,0.0005484064516129033
2022-06-30,0.0025766733333333334
2022-07-31,0.0012096903225806452
2022-08-31,0.0019129064516129033
2022-09-30,0.00562
2022-10-31,0.0007483967741935484
2022-11-30,0.00211667
2022-12-31,0.0008516290322580645
2023-01-31,0.00017743225806451612
2023-02-28,0.00055715
2023-03-31,0.0005548548387096775
2023-04-30,0.0014666733333333335
2023-05-31,0.001070967741935484
2023-06-30,0.0018833366666666665
2023-07-31,0.004454841935483871
2023-08-31,0.0031290451612903227
2023-09-30,0.0028866866666666666
2023-10-31,0.0014451774193548388
2023-11-30,0.0018933533333333333
2023-12-31,0.001796790322580645
2024-01-31,0.0017484064516129032
2024-02-29,0.0008344931034482759
2024-03-31,0.00026130322580645156
2024-04-30,0.00032000333333333334
2024-05-31,0.0007967838709677418
2024-06-30,0.00157668
2024-07-31,0.0013161354838709678
2024-08-31,0.0026419451612903224
2024-09-30,0.00181334
2024-10-31,0.0029258193548387097
2024-11-30,0.0005666833333333334
2024-12-31,0.000883883870967742
2025-01-31,0.0003
