date, precipitation
2020-01-31,9.356774193548386e-05
2020-02-29,0.0009620827586206898
2020-03-31,6.451612903225807e-09
2020-04-30,0.0011320079999999999
2020-05-31,0.0005935483870967742
2020-06-30,0.0013200033333333333
2020-07-31,0.004987096774193549
2020-08-31,0.0033870967741935483
2020-09-30,0.002043336666666667
2020-10-31,0.0003870967741935484
2020-11-30,0.00109
2020-12-31,0.0005968
2021-01-31,0.00031936129032258064
2021-02-28,0.0011535785714285715
2021-03-31,0.00033225806451612903
2021-04-30,0.0018400000000000003
2021-05-31,9.35483870967742e-05
2021-06-30,0.00443
2021-07-31,0.005851612903225807
2021-08-31,0.0046645161290322585
2021-09-30,0.004713333333333333
2021-10-31,0.0009548387096774194
2021-11-30,0.0008766666666666667
2021-12-31,0.0002483870967741935
2022-01-31,0.0005806451612903226
2022-02-28,0.0003535714285714285
2022-03-31,0.002025806451612903
2022-04-30,0.0018299999999999998
2022-05-31,0.0020322580645161293
2022-06-30,0.0008500000000000001
2022-07-31,0.003335483870967742
2022-08-31,0.0020806451612903226
2022-09-30,0.0028333333333333335
2022-10-31,0.0005225806451612903
2022-11-30,0.00145
2022-12-31,0.00039354838709677414
2023-01-31,0.00033870967741935485
2023-02-28,0.000825
2023-03-31,0.00017419354838709678
2023-04-30,0.00053
2023-05-31,0.0012903225806451613
2023-06-30,0.002836666666666667
2023-07-31,0.003074193548387097
2023-08-31,0.0017774193548387098
2023-09-30,0.0010633333333333334
2023-10-31,0.00042258064516129026
2023-11-30,0.0008966666666666667
2023-12-31,7.692307692307693e-05
2024-01-31,0.0011806451612903226
2024-02-29,0.0012448275862068966
2024-03-31,0.001093548387096774
2024-04-30,0.0006833333333333333
2024-05-31,0.002064516129032258
2024-06-30,0.0014066666666666667
2024-07-31,0.003390322580645161
2024-08-31,0.003135483870967742
2024-09-30,0.0023466666666666666
2024-10-31,0.0027161290322580646
2024-11-30,0.00012333333333333334
2024-12-31,0.00020967741935483871
2025-01-31,0.0003
