date, precipitation
2020-01-31,0.00043225806451612896
2020-02-29,0.0015347826086956524
2020-03-31,0.00034285714285714285
2020-04-30,0.0024333366666666667
2020-05-31,0.0
2020-06-30,
2020-07-31,
2020-08-31,
2020-09-30,
2020-10-31,
2020-11-30,
2020-12-31,
2021-01-31,0.00137
2021-02-28,0.0024142857142857147
2021-03-31,0.00040967741935483867
2021-04-30,0.0013689655172413793
2021-05-31,0.00017741935483870966
2021-06-30,0.00217
2021-07-31,0.0029838709677419356
2021-08-31,0.003741935483870968
2021-09-30,0.0014689655172413793
2021-10-31,0.0012366666666666667
2021-11-30,0.0009933333333333333
2021-12-31,0.0007774193548387097
2022-01-31,0.0006516129032258064
2022-02-28,0.0006928607142857142
2022-03-31,0.0
2022-04-30,
2022-05-31,
2022-06-30,
2022-07-31,
2022-08-31,
2022-09-30,
2022-10-31,
2022-11-30,
2022-12-31,
2023-01-31,0.0011571428571428572
2023-02-28,0.00034761904761904767
2023-03-31,0.0017033333333333334
2023-04-30,
2023-05-31,0.0008838709677419356
2023-06-30,0.0023470588235294117
2023-07-31,0.00202
2023-08-31,0.0010851851851851851
2023-09-30,0.0012642857142857143
2023-10-31,0.0010709677419354841
2023-11-30,0.0012266666666666667
2023-12-31,0.002806451612903226
2024-01-31,0.0019096774193548389
2024-02-29,0.0008181818181818182
2024-03-31,0.00225
2024-04-30,0.002086206896551724
2024-05-31,0.0017566666666666666
2024-06-30,0.001817857142857143
2024-07-31,0.0032483870967741934
2024-08-31,0.004803333333333334
2024-09-30,0.0014538461538461539
2024-10-31,0.00034838709677419355
2024-11-30,0.00047
2024-12-31,
2025-01-31,0.0
