date, precipitation
2020-01-31,0.0012296296296296296
2020-02-29,0.0018862068965517244
2020-03-31,0.0006633333333333334
2020-04-30,0.00123
2020-05-31,0.0004933333333333334
2020-06-30,0.0016344827586206895
2020-07-31,0.003741935483870968
2020-08-31,0.002829032258064516
2020-09-30,0.005966666666666666
2020-10-31,0.0014806451612903227
2020-11-30,0.00077
2020-12-31,0.0009806451612903227
2021-01-31,0.0017451612903225807
2021-02-28,0.0018642857142857142
2021-03-31,0.0006774193548387097
2021-04-30,0.002403846153846154
2021-05-31,0.0005645161290322581
2021-06-30,0.0026466666666666665
2021-07-31,0.0020774193548387097
2021-08-31,0.006458064516129033
2021-09-30,0.0026888888888888887
2021-10-31,0.0037580645161290325
2021-11-30,3.3333333333333335e-05
2021-12-31,9.67741935483871e-05
2022-01-31,0.0013129032258064517
2022-02-28,0.0003928571428571428
2022-03-31,0.0025193548387096774
2022-04-30,0.0004933333333333334
2022-05-31,0.0018870967741935485
2022-06-30,0.00196
2022-07-31,0.003667741935483871
2022-08-31,0.0023793103448275866
2022-09-30,0.00194
2022-10-31,0.0004032258064516129
2022-11-30,0.0006833333333333333
2022-12-31,0.0013870967741935485
2023-01-31,0.0
