date, precipitation
2020-01-31,0.00021724482758620688
2020-02-29,0.0017379413793103449
2020-03-31,0.0001903258064516129
2020-04-30,0.0024535714285714287
2020-05-31,0.0007612935483870968
2020-06-30,0.004364292857142857
2020-07-31,0.0031926000000000003
2020-08-31,0.0023096806451612904
2020-09-30,0.002411538461538462
2020-10-31,0.0009416666666666666
2020-11-30,0.0006892928571428571
2020-12-31,0.0017500166666666666
2021-01-31,0.0009166833333333333
2021-02-28,0.0020461576923076923
2021-03-31,0.0007250107142857143
2021-04-30,0.0009392857142857143
2021-05-31,0.0001966733333333333
2021-06-30,0.003468
2021-07-31,0.0035
2021-08-31,0.004735483870967742
2021-09-30,0.002472413793103448
2021-10-31,0.0007866666666666667
2021-11-30,0.0009037074074074073
2021-12-31,0.0011482827586206897
2022-01-31,0.0003857178571428571
2022-02-28,0.0005222222222222223
2022-03-31,0.0030366666666666667
2022-04-30,0.0005344862068965518
2022-05-31,0.002289292857142857
2022-06-30,0.002510344827586207
2022-07-31,0.003224144827586207
2022-08-31,0.003496666666666667
2022-09-30,0.00047307692307692307
2022-10-31,5.172413793103448e-05
2022-11-30,0.00079667
2022-12-31,0.00030000645161290323
2023-01-31,0.0006866800000000001
2023-02-28,0.001696157692307692
2023-03-31,0.0015
2023-04-30,0.0015862137931034483
2023-05-31,0.0020400033333333335
2023-06-30,0.00324667
2023-07-31,0.0014655241379310346
2023-08-31,0.001632157142857143
2023-09-30,0.0010357285714285714
2023-10-31,0.0009285785714285715
2023-11-30,0.0011577153846153846
2023-12-31,0.001144004
2024-01-31,0.0011500166666666665
2024-02-29,0.0008259259259259259
2024-03-31,0.0018166766666666667
2024-04-30,0.0010500033333333335
2024-05-31,0.0012035785714285714
2024-06-30,0.00048750416666666673
2024-07-31,0.0019269346153846154
2024-08-31,0.0052148259259259255
2024-09-30,0.00037309230769230767
2024-10-31,0.00056667
2024-11-30,5.4174999999999995e-05
2024-12-31,0.0002814962962962963
2025-01-31,0.0001
