date, precipitation
2020-01-31,0.0004290451612903226
2020-02-29,0.0017586413793103449
2020-03-31,0.0007161354838709678
2020-04-30,0.00150334
2020-05-31,0.0014161354838709678
2020-06-30,0.003126676666666667
2020-07-31,0.0022580709677419352
2020-08-31,0.0027484032258064516
2020-09-30,0.0031833433333333335
2020-10-31,0.0006483967741935484
2020-11-30,0.0012100066666666665
2020-12-31,0.0010225806451612902
2021-01-31,0.002196783870967742
2021-02-28,0.0012785892857142857
2021-03-31,0.0005903322580645161
2021-04-30,0.00117001
2021-05-31,0.0004709709677419355
2021-06-30,0.0019466833333333334
2021-07-31,0.0014612967741935484
2021-08-31,0.0017903290322580643
2021-09-30,0.0027533433333333333
2021-10-31,0.0017064548387096773
2021-11-30,0.00019334333333333333
2021-12-31,0.0004484096774193548
2022-01-31,0.0014000129032258064
2022-02-28,0.00045715357142857147
2022-03-31,0.0029193612903225807
2022-04-30,0.0008100033333333334
2022-05-31,0.0010612935483870968
2022-06-30,0.0031666800000000003
2022-07-31,0.004193548387096774
2022-08-31,0.0027322709677419354
2022-09-30,0.0007500133333333334
2022-10-31,7.097096774193549e-05
2022-11-30,0.0008233366666666668
2022-12-31,0.0006741967741935484
2023-01-31,0.002154841935483871
2023-02-28,0.001392857142857143
2023-03-31,0.0011161451612903225
2023-04-30,0.0011200033333333334
2023-05-31,0.0009161354838709677
2023-06-30,0.0018833433333333332
2023-07-31,0.0020677483870967742
2023-08-31,0.0016774290322580645
2023-09-30,0.0017633433333333335
2023-10-31,0.0009645258064516128
2023-11-30,0.0011133433333333335
2023-12-31,0.0035161290322580645
2024-01-31,0.0017258129032258064
2024-02-29,0.0007758724137931034
2024-03-31,0.002474196774193549
2024-04-30,0.00247
2024-05-31,0.0024806548387096773
2024-06-30,0.0013033466666666667
2024-07-31,0.002764532258064516
2024-08-31,0.0013258290322580646
2024-09-30,0.0037366766666666667
2024-10-31,7.097741935483872e-05
2024-11-30,0.0009600133333333334
2024-12-31,0.0003838741935483871
2025-01-31,0.0
