date, precipitation
2020-01-31,0.0003483870967741935
2020-02-29,0.0014896551724137932
2020-03-31,1.6129032258064517e-05
2020-04-30,0.00116
2020-05-31,0.0025774193548387097
2020-06-30,0.003093333333333334
2020-07-31,0.0027225806451612903
2020-08-31,0.0014516129032258063
2020-09-30,0.002626666666666667
2020-10-31,0.0011741935483870968
2020-11-30,0.0011466666666666667
2020-12-31,0.001
2021-01-31,4.516129032258064e-05
2021-02-28,0.0008571428571428572
2021-03-31,0.000267741935483871
2021-04-30,0.0031766666666666666
2021-05-31,0.0002677419354838709
2021-06-30,0.002413333333333333
2021-07-31,0.003261290322580645
2021-08-31,0.002596774193548387
2021-09-30,0.003266666666666667
2021-10-31,0.001296774193548387
2021-11-30,0.0010533333333333334
2021-12-31,0.00012903225806451613
2022-01-31,0.0004838709677419355
2022-02-28,0.00012142857142857142
2022-03-31,0.0004612903225806452
2022-04-30,0.0005166666666666667
2022-05-31,0.0012096774193548388
2022-06-30,0.00318
2022-07-31,0.002187096774193548
2022-08-31,0.0029483870967741935
2022-09-30,0.0054600000000000004
2022-10-31,0.00022258064516129033
2022-11-30,0.0013466666666666666
2022-12-31,0.00036774193548387097
2023-01-31,0.00017419354838709678
2023-02-28,0.00019285714285714286
2023-03-31,0.00016129032258064516
2023-04-30,0.0018800000000000002
2023-05-31,0.0010129032258064516
2023-06-30,0.005083333333333333
2023-07-31,0.002448387096774194
2023-08-31,0.003725806451612903
2023-09-30,0.0019166666666666668
2023-10-31,0.0017225806451612905
2023-11-30,0.0003966666666666667
2023-12-31,0.000911111111111111
2024-01-31,0.0008516129032258064
2024-02-29,0.0008206896551724138
2024-03-31,0.00037741935483870967
2024-04-30,0.00020666666666666666
2024-05-31,0.00023870967741935486
2024-06-30,0.0032266666666666667
2024-07-31,0.002503225806451613
2024-08-31,0.0023451612903225808
2024-09-30,0.003343333333333333
2024-10-31,0.0016516129032258064
2024-11-30,0.00014666666666666666
2024-12-31,0.0001806451612903226
2025-01-31,0.0
