date, precipitation
2020-01-31,5.808709677419355e-05
2020-02-29,0.0014655241379310346
2020-03-31,0.0005580677419354838
2020-04-30,0.0020466733333333333
2020-05-31,0.0004613032258064516
2020-06-30,0.003286683333333333
2020-07-31,0.0018903354838709677
2020-08-31,0.0033613064516129034
2020-09-30,0.0030833466666666666
2020-10-31,0.0011258258064516127
2020-11-30,0.00067002
2020-12-31,0.0007548548387096775
2021-01-31,0.0006354870967741936
2021-02-28,0.002367864285714286
2021-03-31,0.0009096774193548388
2021-04-30,0.0017133433333333334
2021-05-31,0.0001548483870967742
2021-06-30,0.00323669
2021-07-31,0.0028612999999999998
2021-08-31,0.0024129129032258063
2021-09-30,0.0017033433333333333
2021-10-31,0.0013387193548387098
2021-11-30,0.0010633433333333334
2021-12-31,0.000519358064516129
2022-01-31,0.00038065806451612907
2022-02-28,0.0007464392857142857
2022-03-31,0.003209677419354839
2022-04-30,0.0017400033333333333
2022-05-31,0.0015742
2022-06-30,0.00039001666666666667
2022-07-31,0.0032096870967741934
2022-08-31,0.0033548645161290322
2022-09-30,0.0018433433333333335
2022-10-31,0.0005161387096774194
2022-11-30,0.00100669
2022-12-31,8.065806451612902e-05
2023-01-31,0.0007032354838709678
2023-02-28,0.0005071464285714285
2023-03-31,0.0010741935483870966
2023-04-30,0.0010166866666666667
2023-05-31,0.0018322741935483872
2023-06-30,0.0025433433333333327
2023-07-31,0.0025580774193548384
2023-08-31,0.0016064709677419354
2023-09-30,0.0030000066666666667
2023-10-31,0.0008548516129032258
2023-11-30,0.00131668
2023-12-31,0.0021967774193548386
2024-01-31,0.0012967806451612903
2024-02-29,0.0008413862068965517
2024-03-31,0.0018354838709677417
2024-04-30,0.0006833333333333333
2024-05-31,0.0009838806451612904
2024-06-30,0.0014300133333333333
2024-07-31,0.003525816129032258
2024-08-31,0.004012903225806452
2024-09-30,0.0045100133333333325
2024-10-31,0.000596783870967742
2024-11-30,0.00048001
2024-12-31,0.0003484032258064516
2025-01-31,0.0
