date, precipitation
2020-01-31,0.00030000000000000003
2020-02-29,0.0007793103448275863
2020-03-31,0.0
2020-04-30,0.002106666666666667
2020-05-31,0.0008580645161290322
2020-06-30,0.002763333333333333
2020-07-31,0.0026290322580645163
2020-08-31,0.0036111111111111114
2020-09-30,0.0024866666666666665
2020-10-31,0.0004516129032258065
2020-11-30,0.00163
2020-12-31,0.0005483870967741936
2021-01-31,6.129032258064516e-05
2021-02-28,0.000975
2021-03-31,0.0004483870967741936
2021-04-30,0.0014033333333333333
2021-05-31,2.580645161290323e-05
2021-06-30,0.0038344862068965518
2021-07-31,0.004083870967741935
2021-08-31,0.0022516129032258063
2021-09-30,0.0033366666666666666
2021-10-31,0.0011290322580645162
2021-11-30,0.0009666666666666667
2021-12-31,0.00036451612903225803
2022-01-31,0.00037096774193548385
2022-02-28,0.00023214285714285714
2022-03-31,0.0014064516129032258
2022-04-30,0.0003888888888888889
2022-05-31,0.0011935483870967741
2022-06-30,0.0016666666666666668
2022-07-31,0.0036483870967741936
2022-08-31,0.004435483870967742
2022-09-30,0.0024433333333333334
2022-10-31,0.0002741935483870968
2022-11-30,0.00224
2022-12-31,0.0009774193548387096
2023-01-31,0.0006129032258064516
2023-02-28,8.571428571428573e-05
2023-03-31,2.903225806451613e-05
2023-04-30,0.0009533333333333334
2023-05-31,0.0025193548387096774
2023-06-30,0.00229
2023-07-31,0.0029290322580645158
2023-08-31,0.0018935483870967742
2023-09-30,0.0007033333333333334
2023-10-31,0.001267741935483871
2023-11-30,0.0007933333333333333
2023-12-31,0.0013129032258064517
2024-01-31,0.0006903225806451612
2024-02-29,0.0011896551724137933
2024-03-31,0.0010516129032258064
2024-04-30,0.00043999999999999996
2024-05-31,0.0008225806451612902
2024-06-30,0.002043333333333333
2024-07-31,0.0024548387096774192
2024-08-31,0.0044483870967741935
2024-09-30,0.0026466666666666665
2024-10-31,0.005403225806451613
2024-11-30,6.000000000000001e-05
2024-12-31,0.0002129032258064516
2025-01-31,0.0
