date, precipitation
2020-01-31,0.00017419354838709678
2020-02-29,0.000896551724137931
2020-03-31,3.225806451612903e-06
2020-04-30,0.0016466666666666667
2020-05-31,0.002364516129032258
2020-06-30,0.0028266666666666666
2020-07-31,0.002835483870967742
2020-08-31,0.003009677419354839
2020-09-30,0.0021733333333333335
2020-10-31,0.0009709677419354839
2020-11-30,0.00085
2020-12-31,0.0007419354838709677
2021-01-31,0.00016451612903225807
2021-02-28,0.000575
2021-03-31,0.0002870967741935484
2021-04-30,0.0014482758620689654
2021-05-31,0.00025161290322580645
2021-06-30,0.0022566666666666664
2021-07-31,0.002409677419354839
2021-08-31,0.002532258064516129
2021-09-30,0.007046153846153846
2021-10-31,0.00265
2021-11-30,0.002833333333333333
2021-12-31,
2022-01-31,0.0004258064516129032
2022-02-28,0.00021785714285714285
2022-03-31,0.0006483870967741935
2022-04-30,0.00035
2022-05-31,0.002958064516129032
2022-06-30,0.0015233333333333334
2022-07-31,0.0014193548387096773
2022-08-31,0.0019838709677419356
2022-09-30,0.006390000000000001
2022-10-31,0.00017419354838709678
2022-11-30,0.00139
2022-12-31,0.0007032258064516129
2023-01-31,
2023-02-28,2.142857142857143e-05
2023-03-31,0.00015806451612903225
2023-04-30,0.0017566666666666668
2023-05-31,0.000967741935483871
2023-06-30,0.004833333333333334
2023-07-31,0.0036064516129032257
2023-08-31,0.0018225806451612901
2023-09-30,0.004216666666666666
2023-10-31,0.0007225806451612903
2023-11-30,0.0005366666666666666
2023-12-31,
2024-01-31,
2024-02-29,0.0007689655172413792
2024-03-31,0.0005870967741935483
2024-04-30,7.666666666666667e-05
2024-05-31,0.0004612903225806452
2024-06-30,0.003266666666666667
2024-07-31,0.0026903225806451615
2024-08-31,0.0023387096774193546
2024-09-30,0.0030299999999999997
2024-10-31,0.0014580645161290323
2024-11-30,0.00012
2024-12-31,
2025-01-31,0.0
