date, precipitation
2020-01-31,0.00020002580645161287
2020-02-29,0.0005413862068965518
2020-03-31,0.00010968709677419355
2020-04-30,0.0007333400000000001
2020-05-31,0.0012419451612903226
2020-06-30,0.0034700133333333332
2020-07-31,0.0023193612903225805
2020-08-31,0.0023935645161290322
2020-09-30,0.00358003
2020-10-31,0.0008484064516129032
2020-11-30,0.00174668
2020-12-31,0.00033550645161290317
2021-01-31,0.00010645806451612904
2021-02-28,0.0009071535714285714
2021-03-31,0.0006548548387096774
2021-04-30,0.0021133366666666667
2021-05-31,5.486129032258064e-05
2021-06-30,0.0023533499999999997
2021-07-31,0.0020774387096774193
2021-08-31,0.001980661290322581
2021-09-30,0.0018833533333333333
2021-10-31,0.0010355
2021-11-30,0.00140001
2021-12-31,0.0006709774193548387
2022-01-31,0.0002967870967741936
2022-02-28,0.0002535785714285714
2022-03-31,0.001858077419354839
2022-04-30,0.0017333466666666667
2022-05-31,0.0006935612903225806
2022-06-30,0.0015366899999999998
2022-07-31,0.0015838999999999998
2022-08-31,0.002541958064516129
2022-09-30,0.00747335
2022-10-31,0.0006903290322580645
2022-11-30,0.0014233633333333333
2022-12-31,0.00030646451612903225
2023-01-31,0.00032581290322580646
2023-02-28,0.00019643214285714286
2023-03-31,0.00010647096774193549
2023-04-30,0.0012133433333333331
2023-05-31,0.002054858064516129
2023-06-30,0.0024366799999999997
2023-07-31,0.0022000225806451616
2023-08-31,0.0026290483870967745
2023-09-30,0.0024266866666666663
2023-10-31,0.0006677548387096775
2023-11-30,0.0017366899999999997
2023-12-31,0.0011838967741935483
2024-01-31,0.0005129129032258065
2024-02-29,0.0008310413793103449
2024-03-31,0.0004484064516129032
2024-04-30,0.0004433400000000001
2024-05-31,0.0005806516129032258
2024-06-30,0.00212335
2024-07-31,0.0015451709677419356
2024-08-31,0.00251291935483871
2024-09-30,0.00179334
2024-10-31,0.0016548483870967743
2024-11-30,0.00020001666666666669
2024-12-31,0.000590341935483871
2025-01-31,0.0
