date, precipitation
2020-01-31,0.0002741935483870968
2020-02-29,0.0008551724137931034
2020-03-31,7.419354838709677e-05
2020-04-30,0.00218
2020-05-31,0.001764516129032258
2020-06-30,0.00302
2020-07-31,0.0021516129032258064
2020-08-31,0.0024806451612903223
2020-09-30,0.0030366666666666667
2020-10-31,0.0010838709677419354
2020-11-30,0.0015866666666666666
2020-12-31,0.0006129032258064516
2021-01-31,8.709677419354839e-05
2021-02-28,0.0007464285714285715
2021-03-31,0.0003741935483870968
2021-04-30,0.0009299999999999999
2021-05-31,0.0002677419354838709
2021-06-30,0.00299
2021-07-31,0.0029419354838709677
2021-08-31,0.002619354838709677
2021-09-30,0.0020466666666666667
2021-10-31,0.0007290322580645162
2021-11-30,0.0012533333333333333
2021-12-31,0.0003064516129032258
2022-01-31,0.0002741935483870968
2022-02-28,0.00024642857142857143
2022-03-31,0.0003870967741935484
2022-04-30,0.00046000000000000007
2022-05-31,0.0019935483870967743
2022-06-30,0.0036533333333333335
2022-07-31,0.0019129032258064515
2022-08-31,0.0016483870967741935
2022-09-30,0.004055172413793104
2022-10-31,0.00054375
2022-11-30,0.00185
2022-12-31,0.0004483870967741936
2023-01-31,0.00026129032258064515
2023-02-28,0.00010714285714285715
2023-03-31,5.806451612903226e-05
2023-04-30,0.00052
2023-05-31,0.0010741935483870968
2023-06-30,0.003033333333333333
2023-07-31,0.0028451612903225808
2023-08-31,0.004735483870967742
2023-09-30,0.0011633333333333333
2023-10-31,0.0004290322580645162
2023-11-30,0.0004166666666666667
2023-12-31,0.0008935483870967743
2024-01-31,0.0014612903225806452
2024-02-29,0.0010689655172413793
2024-03-31,0.0005225806451612904
2024-04-30,0.0004266666666666666
2024-05-31,0.00027419354838709674
2024-06-30,0.0037500000000000003
2024-07-31,0.00285483870967742
2024-08-31,0.005780645161290322
2024-09-30,0.0026233333333333334
2024-10-31,0.002890322580645161
2024-11-30,9e-05
2024-12-31,0.00017419354838709678
2025-01-31,0.0
